BAGLANTI_TIP_ID;HAT_NO;HAT_ADI;GUZERGAH_ACIKLAMA;ACIKLAMA;HAT_BASLANGIC;HAT_BITIS;GIDIS_CALISMA_SAATI;DONUS_CALISMA_SAATI
1;505;ÇAMKULE - BORNOVA METRO;ALTINDAĞ - OTOGAR - BORNOVA ANADOLU LİSESİ;;ÇAMKULE;BORNOVA METRO;06:00 - 23:20;06:35 - 00:00
1;508;MENDERES - KONAK;KARABAĞLAR-ÜÇYOL-VARYANT;;MENDERES;KONAK;05:40 - 23:00;06:20 - 00:00
1;510;GAZİEMİR - BALÇOVA;SERBEST BÖLGE - ÇEVRE YOLU-F.ALTAY;;GAZİEMİR;BALÇOVA;06:00 - 00:00;06:00 - 00:05
1;513;GAZİ MEYDANI - HALKAPINAR METRO;ÇAY MAH - ADLİYE - ÇINARLI EML.;;GAZİ MEYDANI;HALKAPINAR METRO;06:15 - 19:20;06:50 - 20:05
1;515;TINAZTEPE - EVKA3 METRO;MANAVKUYU-ADLİYE-YEŞİLDERE-MENDERES CAD.;;TINAZTEPE;EVKA3 METRO;06:00 - 00:05;06:00 - 00:05
1;517;UZUNDERE TOPLU KONUTLARI - F.ALTAY ;İHSAN ALYANAK BUL. - POLİGON METRO;;UZUNDERE TOPLU KONUTLARI;F.ALTAY;06:35 - 21:00;06:35 - 22:00
1;520;SALİH OMURTAK - ÜÇYOL METRO;ATATÜRK EĞT.ARŞ.HAST.- BASIN SİTESİ - KOOP EVLERİ;;SALİH OMURTAK;ÜÇYOL METRO;06:10 - 23:15;06:50 - 00:00
1;522;UZUNDERE TOPLU KONUTLARI - ÜÇYOL METRO;ESKİ İZMİR CAD. - BOZYAKA EĞT. ARŞ. HAST.;;UZUNDERE TOPLU KONUTLARI;ÜÇYOL METRO;06:35 - 17:35;07:30 - 18:30
1;523;UZUNDERE - ÜÇYOL METRO;İHSAN ALYANAK BUL. - ATATÜRK EĞİT. VE ARAŞ. HAST.;;UZUNDERE;ÜÇYOL METRO;06:00 - 23:25;06:40 - 00:00
1;524;CENNETÇEŞME - ÜÇYOL METRO;YURTOĞLU - İHSAN ALYANAK BULVARI-ATATÜRK EĞİTİM ARAŞTIRMA HASTANESİ;;CENNETÇEŞME;ÜÇYOL METRO;06:00 - 23:20;06:47 - 00:00
1;533;BAYRAKLI ŞEHİR HASTANESİ - BORNOVA METRO;ÇEVRE YOLU;HATTIMIZ RİNG HAT OLUP HASTANEDEN SAAT UYGULAMASI YOKTUR.;ŞEHİR HASTANESİ;BORNOVA METRO;;06:15 - 23:10
1;534;BAYRAKLI ŞEHİR HASTANESİ -  HALKAPINAR METRO;YÜZBAŞI İBRAHİM HAKKI CAD. SMYRNA MEYDANI;HATTIMIZ RİNG HAT OLUP HASTANEDEN SAAT UYGULAMASI YOKTUR.;BAYRAKLI ŞEHİR HASTANESI;HALKAPINAR METRO;;06:35 - 22:55
1;539;YENİTEPE EVLERİ - SALHANE AKTARMA MERKEZİ;YEŞİLDERE - MERSİNLİ - ADLİYE;;YENİTEPE EVLERİ;SALHANE AKTARMA MERKEZİ;07:30 - 16:20;08:30 - 17:30
1;543;BOSTANLI İSKELE - H.PINAR METRO;BAYRAKLI - ADLİYE - MERSİNLİ;;BOSTANLI İSKELE;HALKAPINAR METRO;06:05 - 00:05;06:10 - 00:05
1;550;GÜNALTAY - KONAK;ESERKENT-ZİNCİRLİKUYU-ÜÇYOL;;GÜNALTAY;KONAK;06:00 - 23:24;06:05 - 00:00
1;551;NARLIDERE - F.ALTAY;NARLİDERE İSTİHKAM - 9 EYLÜL HAST - SAKARYA CAD.;;NARLIDERE;F.ALTAY;06:00 - 20:00;06:55 - 21:00
1;555;OTOGAR - HALKAPINAR METRO;YEŞİLOVA - MERSİNLİ;;OTOGAR;HALKAPINAR METRO;06:00 - 00:10;06:43 - 00:50
1;556;ÇAMLIK - ÜÇYOL METRO;DOSTLUK BULVARI-ZİNCİRLİ KUYU - BOZYAKA EĞT.ARŞ.HAST.;;ÇAMLIK;ÜÇYOL METRO;06:00 - 23:20;06:50 - 00:00
1;558;BAYRAKLI TOPLU KONUTLARI - BORNOVA METRO EKSPRES;ÇEVRE YOLU-EGE ÜNİVERSİTESİ HASTANESİ;;BAYRAKLI TOPLU KONUTLARI;BORNOVA METRO;06:00 - 22:20;06:30 - 22:50
1;559;BAYRAKLI TOPLU KONUTLARI - EVKA3 METRO;Çevreyolu - Özkanlar - Bornova Hükümet Konağı;;BAYRAKLI TOPLU KONUTLARI;EVKA3 METRO;06:00 - 23:40;07:10 - 00:40
1;560;PINARBAŞI - HALKAPINAR METRO;5.SANAYİ - OTOGAR - KAMİL TUNCA;;PINARBAŞI;HALKAPINAR METRO;06:00 - 00:10;06:20 - 00:50
1;564;AYAKKABICILAR SİTESİ - HALKAPINAR METRO;IŞIKKENT - OTOGAR - KAMİL TUNCA;;AYAKKABICILAR SİTESİ;HALKAPINAR METRO;06:00 - 23:20;06:15 - 00:00
1;565;EVKA 4 - BORNOVA METRO;İNÖNÜ MAH. - HÜKÜMET KONAĞI;;EVKA-4;BORNOVA METRO;06:00 - 00:25;06:05 - 01:00
1;566;EVKA 4 - BORNOVA METRO;ERSOY CAD.- HÜKÜMET KONAĞI;Hattımız 06:00 - 09:00 saatleri arasında ring yapmaktadır.;EVKA-4;BORNOVA METRO;06:05 - 19:10;16:00 - 19:40
1;568;EVKA 4 - BORNOVA METRO;ATATÜRK MAH. - OSMANGAZİ - BORNOVA MERKEZ;;EVKA-4;BORNOVA METRO;05:55 - 00:10;06:40 - 01:00
1;570;LAKA MAHALLESİ - BORNOVA METRO;DUMLUPINAR CAD. - BORNOVA MERKEZ;;LAKA MAH.;BORNOVA METRO;06:10 - 17:55;06:40 - 18:40
1;575;MALİYECİLER MAHALLESİ - ÜÇYOL METRO;Atatürk Eğt. Arş. Hast. - Ordu Caddesi;;MALİYECİLER MAHALLESİ;ÜÇYOL METRO;06:00 - 19:30;06:45 - 20:15
1;577;NAFİZ GÜRMAN-HALKAPINAR METRO 2;NAFİZ GÜRMAN - KUBİLAY CAD. - HALKAPINAR METRO 2;;NAFİZ GÜRMAN;HALKAPINAR METRO 2;06:10 - 18:40;06:50 - 19:20
1;579;YEŞİLYURT - ÜÇYOL METRO;ATATÜRK EĞT.ARŞ.HAST.-ORDU CAD.;HATTIMIZ RİNG HAT OLUP ÜÇYOL METRO'DAN SAAT UYGULAMASI YOKTUR.;YEŞİLYURT;ÜÇYOL METRO;06:00 - 23:45;
1;584;İNÖNÜ MAH. - BORNOVA METRO;İNÖNÜ MAH. - ATATÜRK MAH.;;İNÖNÜ MAH.;BORNOVA METRO;06:35 - 18:50;07:05 - 19:25
1;585;EVKA 4 - BORNOVA METRO;ATATÜRK MAH. - HÜRRİYET CAD. - ERSOY CAD.;;EVKA-4;BORNOVA METRO;06:00 - 00:20;06:35 - 01:00
1;587;LİMONTEPE - KONAK;ESKİİZMİR CAD.-SAİM ÇIKRIKÇI CAD.-BOZYAKA EĞT.ARŞ.HAST.;;LİMONTEPE;KONAK;06:00 - 23:15;06:45 - 00:00
1;588;YENİ ÇAMLIK - KONAK;BARIŞ MAHALLESİ-BOZYAKA - KİLİMCİTEPE;;YENİ ÇAMLIK;KONAK;06:00 - 23:15;06:50 - 00:00
1;599;M.ERENER - HALKAPINAR METRO;BAYRAKLI ŞEHİR HASTANESİ - ÇAY MAH. - ADLİYE - ÇINARLI EML.;;M.ERENER;HALKAPINAR METRO;05:50 - 23:45;06:25 - 00:50
1;602;MENEMEN AKTARMA - İZMİR OTOGAR ;ANADOLU CD. - PARK BORNOVA  ;ESHOT otogar son durağını kullanmaktadır.;MENEMEN AKTARMA;İZMİR OTOGAR;05:25 - 23:35;06:40 - 01:00
1;608;EGEKENT 2 - İZMİR OTOGAR ;HARMANDALI - ANADOLU CD. - PARK BORNOVA ;;EGEKENT 2;İZMİR OTOGAR;05:40 - 22:35;06:50 - 00:10
1;650;FUAR İZMİR - BALÇOVA;ÇEVRE YOLU-F.ALTAY-ÜÇKUYULAR İSKELE;;FUAR İZMİR;BALÇOVA;08:05 - 18:10;07:30 - 16:15
1;660;YENİ FOÇA - İZMİR OTOGAR;KARAGÖZ CADDESİ-ANADOLU CADDESİ-ANKARA CADDESİ;;YENİ FOÇA;OTOGAR;05:00 - 22:40;06:45 - 00:20
1;662;CENGİZHAN - KEMER;ADLİYE - MERSİNLİ - YENİŞEHİR HASTANELER;;CENGİZHAN;KEMER AKT.;06:05 - 19:25;07:05 - 20:15
1;671;ŞİRİNYER AKTARMA MERKEZİ - F.ALTAY AKTARMA MERKEZİ;AKINCILAR MAH.- CENNETÇEŞME - ÇEVREYOLU;;ŞİRİNYER AKTARMA;F.ALTAY AKT.;06:00 - 00:00;06:00 - 00:00
1;675;SEFERİHİSAR - F.ALTAY AKT. MER. EKSPRES;ÇEVREYOLU;;SEFERİHİSAR;F.ALTAY AKTARMA MERKEZİ;06:05 - 21:05;05:55 - 21:05
1;680;BOZYAKA - LOZAN MEYDANI;EŞREFPAŞA-İKİÇEŞMELİK;BOZYAKA'DAN HAFTA İÇİ GÜNLERİ 06:01,06:20,06:41,07:00,07:20,07:41,08:00,08:20,08:35 SERVİSLERİ KARASELVİDEN BAŞLAMAKTADIR.;BOZYAKA;LOZAN MEYDANI;06:00 - 23:40;06:00 - 00:20
1;681;F.ALTAY - LOZAN MEYDANI;İNÖNÜ CAD.-ÜÇYOL-İKİÇEŞMELİK;;F.ALTAY AKT.;LOZAN MEYDANI;06:00 - 00:20;06:00 - 00:20
1;684;URLA - F.ALTAY AKT. MER. EKSPRES;URLA DEVLET HASTANESİ - ÇEVREYOLU;;URLA;F.ALTAY AKTARMA MERKEZİ;06:00 - 21:10;06:00 - 20:00
1;690;TINAZTEPE - F.ALTAY ;OTOYOL;;TINAZTEPE;F.ALTAY AKT.;07:00 - 23:20;06:15 - 22:30
1;691;GAZİEMİR - LOZAN MEYDAN;KARABAĞLAR - İKİÇEŞMELİK;;GAZİEMİR;LOZAN MEYDANI;06:00 - 00:00;06:00 - 00:20
1;699;M.ERENER - KEMER;BAYRAKLI ŞEHİR HASTANESİ - ÇAY MAH. - ADLİYE - YENİŞEHİR HASTANELER;;M.ERENER;KEMER AKT.;06:00 - 19:50;06:45 - 21:05
1;788;HAVUZBAŞI - BAYINDIR;ARIKBAŞI-ÇİFTÇİGEDİĞİ-KIZILCAOVA;;HAVUZBAŞI;BAYINDIR;06:10 - 17:30;07:25 - 18:45
1;800;MENEMEN AKTARMA - BORNOVA METRO;ANADOLU CD. - ANKARA CD. YANYOL - EGE ÜNİ.;;MENEMEN AKTARMA;BORNOVA METRO;05:00 - 00:00;06:00 - 01:15
1;811;ENGELLİLER MERKEZİ - MONTRÖ;MİTHATPAŞA CAD.-İNÖNÜ CAD.-MUSTAFA KEMAL SAHİL BULV.;;ENGELLİLER MERKEZİ;MONTRÖ;07:30 - 19:30;08:15 - 20:30
1;823;ÜÇYOL - GAZİEMİR SEMT GARAJI;BOZYAKA EĞT.ARŞ.HAST.-ESKİİZMİR CAD.-ÇEVRE YOLU;;ÜÇYOL METRO;GAZİEMİR SEMT GARAJI;06:45 - 22:00;06:00 - 21:00
1;838;ŞİRİNYER AKTARMA MERKEZİ - GÜMRÜK;GÜVEN MAH. -  GÜRÇEŞME CAD.-BASMANE;Hafta içi günleri Şirinyer Aktarma Merkezi'nden 07.30, 07.42, 07.54, 08.02 ve 08.16 servisleri Çamlık Cami Durağı'ndan başlar.;ŞİRİNYER AKT.;GÜMRÜK;06:00 - 23:20;06:35 - 00:00
1;873;YENİTEPE EVLERİ - FAHRETTİN ALTAY AKTARMA;YURTOĞLU- UZUNDERE REK. ALANI - ÇEVRE YOLU;;YENİTEPE EVLERİ;FAHRETTİN ALTAY AKT.;06:00 - 23:25;06:40 - 00:05
1;879;F.ALTAY - GAZİEMİR SEMT GARAJI;POLAT CAD.- DOSTLUK BULV.-AKTEPE;;F.ALTAY;GAZİEMİR SEMT GARAJI;06:00 - 00:30;06:00 - 00:30
1;883;İYTE - F.ALTAY AKT. MER. EKSPRES;EKSPRES HAT;;İYTE;F.ALTAY AKT.;07:45 - 21:05;06:35 - 19:55
1;887;SARNIÇ AKTARMA MERKEZİ - KONAK;AKÇAY CAD. - YEŞİLLİK CAD. - ÜÇYOL;;SARNIÇ AKT.;KONAK;06:05 - 23:15;06:15 - 00:00
1;909;ZEYTİNALANI - F. ALTAY AKTARMA MERKEZİ;NARLIDERE-9 EYLÜL HASTANESİ;;ZEYTİNALANI;F. ALTAY AKTARMA MERKEZİ;06:50 - 21:40;06:00 - 20:40
1;910;GAZİEMİR - KONAK;KARABAĞLAR-ÜÇYOL-VARYANT;;GAZİEMİR;KONAK;00:15 - 04:00;01:00 - 05:00
1;920;ÇİĞLİ - KONAK;ANADOLUCAD.-SERİNKUYU-GİRNE-ALTINYOL;;ÇİĞLİ MERKEZ;KONAK;00:00 - 04:00;01:00 - 05:00
1;930;BORNOVA - KONAK;Manavkuyu-Adliye-Alsancak;;BORNOVA;KONAK;00:25 - 05:35;01:00 - 05:00
1;940;BUCA - KONAK;BUCA DEVL. HASTANESI.-MENDERES CD.-EŞREFPAŞA-VARYANT-İKİÇEŞMELİK;;BUCA;KONAK;00:25 - 04:00;01:00 - 05:00
1;945;ESENTEPE - ÜÇKUYULAR İSKELE;MEHMETÇİK BULV.;;ESENTEPE;ÜÇKUYULAR İSKELE;06:00 - 23:30;06:30 - 00:00
1;949;ÇAMBEL - EVKA 3 METRO;ÇAMBEL TOPLU KONUTLAR - ANKARA CADDESİ;;ÇAMBEL;EVKA 3 METRO;06:00 - 18:54;06:00 - 19:00
1;950;NARLIDERE - KONAK;ATA CAD.-F.ALTAY-INÖNÜ CAD.;;NARLIDERE;KONAK;00:10 - 04:00;01:00 - 05:00
1;951;HALKAPINAR METRO2-KONAK;ALSANCAK GAR - LOZAN MEYDANI - KAHRAMANLAR;;HALKAPINAR METRO2;KONAK;06:05 - 19:30;06:55 - 20:30
1;963;EVKA 3 METRO - ALSANCAK GAR;BORNOVA MERKEZ - MANAVKUYU;;EVKA 3 METRO;ALSANCAK GAR;06:00 - 23:45;06:35 - 00:20
1;966;ULUCAK - EVKA3 METRO;Türkan Özilhan Dev. Hast.- 4. Sanayi - Adil Demir Sitesi;;ULUCAK;EVKA3 METRO;06:00 - 22:45;06:40 - 23:25
1;969;BALÇOVA - F.ALTAY AKTARMA MERKEZİ;EKONOMİ ÜNİVERSİTESİ-ATA CAD.;;BALÇOVA;F.ALTAY AKT.;05:50 - 00:35;06:05 - 01:05
1;971;NARBEL - F.ALTAY AKTARMA MERKEZİ;2. İNÖNÜ MAH.-9 EYLÜL HASTANESİ-MİTHATPAŞA CAD.;;NARBEL;F.ALTAY AKT.;05:55 - 00:30;06:30 - 01:05
1;975;SEFERİHİSAR - F.ALTAY AKTARMA;NARLIDERE-9 EYLÜL HASTANESİ;Hattımız İztaşıt Tarafından İşletilmektedir.;SEFERİHSAR;F.ALTAY AKTARMA;05:15 - 00:00;06:00 - 01:05
1;977;İZMİR DEMOKRASİ ÜNİVERSİTESİ - ÜÇKUYULAR İSKELE;F.ALTAY-ÇEVRE YOLU-UZUNDERE KAVŞAĞI;;DEMOKRASİ ÜNİVERSİTESİ;ÜÇKUYULAR İSKELE;07:30 - 19:00;06:50 - 18:20
1;981;BALIKLIOVA - F.ALTAY AKTARMA MERKEZİ;KARAPINAR-NARLIDERE-9 EYLÜL HASTANESİ;;BALIKLIOVA;F.ALTAY AKT.;06:20 - 23:30;06:40 - 23:30
1;982;İYTE - F.ALTAY AKTARMA MERKEZİ;İÇMELER-NARLIDERE;;İ.Y.T.E.;F.ALTAY AKT.;06:30 - 20:00;06:30 - 20:00
1;983;BADEMLER - F.ALTAY AKTARMA MERKEZİ;ÇAMLI - YELKİ - NARLIDERE;;BADEMLER;F.ALTAY AKT.;06:00 - 21:35;06:20 - 21:40
1;984;URLA - F.ALTAY AKTARMA MERKEZİ;URLA DEVLET HASTANESİ-URLA İSKELE-KALABAK-ZEYTINALANI;;URLA;F.ALTAY AKT.;06:10 - 00:00;06:10 - 00:00
1;985;SEFERİHİSAR - F.ALTAY AKTARMA MERKEZİ;ULAMIŞ-NARLIDERE-9 EYLÜL HASTANESİ ;Hattımız İztaşıt Tarafından işletilmektedir;SEFERİHİSAR;F.ALTAY AKTARMA;06:05 - 21:00;06:25 - 21:30
1;987;ÜRKMEZ - F. ALTAY AKTARMA MERKEZİ;GÜMÜLDÜR-SEFERİHİSAR-NARLIDERE-9 EYLÜL HASTANESİ;Hattımız İztaşıt Tarafından İşletilmektedir;ÜRKMEZ;F. ALTAY AKTARMA MERKEZİ;06:05 - 22:50;06:10 - 22:45
1;988;KEMALPAŞA - EVKA3 METRO;BELKAHVE - TÜRKAN ÖZİLHAN DEVLET HASTANESİ - 4. SANAYİ;MİLLİ EĞİTİM BAKANLIĞI'NA BAĞLI İLKÖĞRETİM VE ORTAÖĞRETİM KURUMLARINDA YAZ TATİLİNİN BAŞLAMASI SEBEBİYLE HATTIMIZ PAKMAYA ÜLKÜ HİZAL ANADOLU LISESINE HİZMET VERMEYECEKTİR.;KEMALPAŞA;EVKA3 METRO;06:00 - 23:00;06:00 - 23:45
2;34;ESENTEPE - GÜMRÜK;TOROS - Y.KEMER - BASMANE;;ESENTEPE;GÜMRÜK;06:00 - 23:25;06:40 - 00:00
2;36;ŞİRİNYER AKTARMA MERKEZİ - GÜMRÜK;YEŞİLDERE - KAPILAR - BASMANE;;ŞİRİNYER AKT.;GÜMRÜK;06:00 - 23:30;06:36 - 00:00
2;39;İSMETPAŞA MAH. - GÜMRÜK;ÇİMENLİ CAMİ - KEMER - BASMANE;;İSMETPAŞA;GÜMRÜK;06:00 - 22:00;06:25 - 22:30
2;41;LEVENT - GÜMRÜK;LEVENT - KEMER AKTARMA MERKEZİ - BASMANE;Levent'ten 06.00, ve 06.25, servisleri Toros Meydan Durağı'ndan başlar.;LEVENT;GÜMRÜK;06:00 - 08:05;06:25 - 08:30
2;42;ÇINARTEPE - GÜMRÜK;LEVENT - KEMER - BASMANE;;ÇINARTEPE;GÜMRÜK;06:00 - 23:27;06:35 - 00:00
2;46;ÇOBANÇEŞME - GÜMRÜK;LEVENT - KEMER - BASMANE;;ÇOBANÇEŞME;GÜMRÜK;06:00 - 23:30;06:35 - 00:00
2;49;TEPECİK EĞİTİM ARAŞTIRMA HASTANESİ - LOZAN MEYDANI;BASMANE GAR- GAZİLER CAD.- KEMER AKTARMA MERKEZİ;HATTIMIZ RİNG HAT OLUP TEPECİK EĞİTİM ARAŞTIRMA HASTANESİNDEN SAAT UYGULAMASI YOKTUR.;TEPECİK EĞİTİM ARAŞTIRMA HASTANESİ;LOZAN MEYDANI;;07:00 - 19:45
2;53;MTK ALTINDAĞ - HALKAPINAR METRO;ALTINDAĞ - KEMALPAŞA CAD. - 1. SANAYİ;;ALTINDAĞ;HALKAPINAR METRO;06:00 - 00:15;06:35 - 00:50
2;54;OTOGAR - KEMER AKTARMA MERKEZİ;YEŞİLOVA - MERSİNLİ - YENİŞEHİR HASTANELER;;OTOGAR;KEMER AKT.;06:00 - 19:22;06:51 - 20:13
2;57;ALTINDAĞ - KEMER AKTARMA MERKEZİ;ALTINDAĞ - YENİŞEHİR HASTANELER;;ALTINDAĞ;KEMER AKT.;06:05 - 19:40;06:40 - 19:00
2;58;KANDERE - KEMER AKTARMA MERKEZİ;YENİŞEHİR HASTANELER;;KANDERE;KEMER AKT.;06:10 - 19:10;06:35 - 19:45
2;59;BORNOVA METRO - KEMER AKTARMA MERKEZİ;KARACAOĞLAN MAH. - KAMİL TUNCA - YENİŞEHİR HASTANELER;;BORNOVA METRO;KEMER AKT.;06:00 - 00:00;06:00 - 00:00
2;60;PINARBAŞI - KEMER AKTARMA MERKEZİ;5. SANAYİ - KEMALPAŞA CAD. - YENİŞEHİR HASTANELER;;PINARBAŞI;KEMER AKT.;06:10 - 20:20;06:18 - 20:50
2;64;AYAKKABICILAR SİT. - KEMER AKTARMA MERKEZİ;IŞIKKENT - KEMALPAŞA CAD. - YENİŞEHİR HASTANELER;;AYAKKABICILAR SİTESİ;KEMER AKT.;06:00 - 20:00;06:22 - 20:25
2;72;İŞÇİEVLERİ - KONAK;ŞİRİNYER - EŞREFPAŞA - İKİÇEŞMELİK;HATTIMIZ RİNG HAT OLUP KONAKTAN SAAT UYGULAMASI YOKTUR;İŞÇİEVLERİ;KONAK;06:05 - 23:20;
2;74;YENİGÜN MAH. - ŞİRİNYER AKTARMA MERKEZİ;İNKILAP İST.- KOŞU YOLU;;YENİGÜN MAH.;ŞİRİNYER AKT.;06:00 - 23:15;06:45 - 00:00
2;77;NAFİZ GÜRMAN - HALKAPINAR METRO 2;GÜMÜŞPALA - EMEK MAH. - SALHANE YOLU;;NAFİZ GÜRMAN;HALKAPINAR METRO 2;06:00 - 23:20;06:45 - 00:05
2;78;YAMANLAR - HALKAPINAR METRO 2;SOĞUKKUYU - BAYRAKLI - SALHANE YOLU;;YAMANLAR;HALKAPINAR METRO 2;06:00 - 23:15;06:45 - 00:00
2;102;ALPASLAN MAH. - HALKAPINAR METRO;MANAS BULV - ADLİYE;;ALPARSLAN MAH.;HALKAPINAR METRO;06:00 - 20:35;06:30 - 21:20
2;104;BUCA TOPLU KONUTLARI - KONAK;DOKUZ ÇEŞMELER - ŞİRİNYER - İKİÇEŞMELİK;HATTIMIZ RİNG HAT OLUP KONAKTAN SAAT UYGULAMASI YOKTUR.;BUCA TOPLU KONUTLARI;KONAK;05:50 - 22:52;
2;105;ÇAMLIKULE - KONAK;AKINCILAR MAH. - EŞREFPAŞA - İKİÇEŞMELİK;HATTIMIZ RİNG HAT OLUP KONAKTAN SAAT UYGULAMASI YOKTUR;ÇAMLIKULE;KONAK;06:00 - 23:20;
2;117;KAVAKLIDERE - KEMER AKTARMA MERKEZİ;5.SANAYİ SİTESİ- ALTINDAĞ - YENİŞEHİR HASTANELER;;KAVAKLIDERE;KEMER AKT.;06:20 - 20:05;06:20 - 21:10
2;121;MAVİŞEHİR AKTARMA MERKEZİ - KONAK;KARŞIYAKA - ALTINYOL - TALATPAŞA;;MAVİŞEHİR AKTARMA MERKEZİ;KONAK;06:00 - 23:00;06:20 - 00:05
2;123;ŞİRİNEVLER - ÇİĞLİ AKTARMA MERKEZİ;EGEKENT DEVLET HASTANESİ;;ŞİRİNEVLER;ÇİĞLİ AKT.;06:00 - 20:35;06:20 - 21:05
2;125;MUSTAFA KEMAL MAH - HALKAPINAR METRO2;ESİN SİT.  - CUMHURİYET MAH. - SALHANE YOLU;;MUSTAFA KEMAL MAH.;HALKAPINAR METRO 2;06:00 - 00:00;06:45 - 00:50
2;126;CUMHURİYET MAH. - KARŞIYAKA;SERİNKUYU - GİRNE;;CUMHURİYET MAH.;KARŞIYAKA İSKELE;06:00 - 23:30;06:40 - 00:00
2;128;EGEKENT 2 - EGEKENT AKTARMA ;30 AĞUSTOS MAH. - ÇANAKKALE ASFALTI;;EGEKENT 2;EGEKENT AKTARMA;05:55 - 00:20;06:25 - 00:55
2;135;DOĞANÇAY - KARŞIYAKA;KUBİLAY CAD. - SOĞUKKUYU - GİRNE;;DOĞANÇAY;KARŞIYAKA İSKELE;06:00 - 23:20;06:40 - 00:00
2;136;ÖRNEKKÖY - KARŞIYAKA;ZÜBEYDE HANIM MAH. - DEDEBAŞI - GİRNE;06:00-13:00 saatleri arası Karşıyaka?dan 13:00-17:30 saatleri arası Örnekköy?den yapılan servislerde mezarlığa uğramaktadır.;ÖRNEKKÖY;KARŞIYAKA İSKELE;06:10 - 23:15;06:35 - 00:00
2;137;YAMANLAR - KARŞIYAKA;SOĞUKKUYU-GİRNE;;YAMANLAR;KARŞIYAKA İSKELE;06:05 - 23:20;06:25 - 00:00
2;140;ÖRNEKKÖY - HALKAPINAR METRO2;DEDEBAŞI - BAYRAKLI - SALHANE YOLU;;ÖRNEKKÖY;HALKAPINAR METRO 2;06:00 - 23:10;06:30 - 23:45
2;147;POSTACI - HALKAPINAR METRO2;YENİ GİRNE - BAYRAKLI - SALHANE YOLU;;POSTACI;HALKAPINAR METRO 2;06:00 - 23:15;06:40 - 00:00
2;148;ONUR MAH. - HALKAPINAR METRO2;YENİ GİRNE - BAYRAKLI - SALHANE YOLU;;ONUR MAH.;HALKAPINAR METRO 2;06:00 - 23:20;06:42 - 00:00
2;149;KAKLIÇ - ÇİĞLİ AKTARMA MERKEZİ;ESKİ HAVAALANI CADDESİ;;KAKLIÇ;ÇİĞLİ AKT.;06:00 - 23:30;06:40 - 00:15
2;152;GAZİEMİR - KONAK;KARABAĞLAR- ÜÇYOL -VARYANT;;GAZİEMİR;KONAK;06:00 - 00:00;06:00 - 00:00
2;153;ÇAMKULE - KEMER AKTARMA MERKEZİ;MANİFATURACILAR SİT. - YENİŞEHİR HASTANELER;;ÇAMKULE;KEMER AKT.;06:00 - 22:55;06:30 - 23:20
2;154;ALTINDAĞ - HALKAPINAR METRO;MANİFATURACILAR SİT. - GAZİLER CAD. - 1. SANAYİ SİT.;;ALTINDAĞ;HALKAPINAR METRO;07:00 - 19:55;06:40 - 19:30
2;168;EVKA 4 - HALKAPINAR METRO;ATATÜRK MAH. - OSMANGAZİ MAH.- ANKARA ASFALTI;;EVKA-4;HALKAPINAR METRO;05:55 - 00:05;06:35 - 00:50
2;171;TINAZTEPE - KONAK;BUCA KOOP. - AKINCILAR MAH. - EŞREFPAŞA;HATTIMIZ RİNG HAT OLUP KONAKTAN SAAT UYGULAMASI YOKTUR;TINAZTEPE;KONAK;05:50 - 23:00;
